image_index,path
3462,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\sohan_papdi\1ccf78d41c.jpg
3463,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\sohan_papdi\1d1090a82b.jpg
3464,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\sohan_papdi\1fcc32417a.jpg
3465,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\sohan_papdi\24e9c1acf8.jpg
3466,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\sohan_papdi\382cf4fd7d.jpg
3467,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\sohan_papdi\3d10c16be3.jpg
3468,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\sohan_papdi\3fec1f519a.jpg
3469,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\sohan_papdi\41b8c5fe54.jpg
3470,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\sohan_papdi\43b6594f0a.jpg
3471,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\sohan_papdi\43d30a96dd.jpg
3472,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\sohan_papdi\46929492be.jpg
3473,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\sohan_papdi\491ec81712.jpg
3474,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\sohan_papdi\51ffff7cee.jpg
3475,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\sohan_papdi\54bb9120ac.jpg
3476,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\sohan_papdi\571ab4e8a2.jpg
3477,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\sohan_papdi\58dddbc90a.jpg
3478,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\sohan_papdi\5de6171afa.jpg
3479,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\sohan_papdi\5ee0551ef7.jpg
3480,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\sohan_papdi\5f590cd036.jpg
3481,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\sohan_papdi\601c33460e.jpg
3482,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\sohan_papdi\6117ea8125.jpg
3483,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\sohan_papdi\633c99b0e5.jpg
3484,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\sohan_papdi\66ff66b5c9.jpg
3485,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\sohan_papdi\69a7d8f026.jpg
3486,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\sohan_papdi\6d0e031195.jpg
3487,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\sohan_papdi\708144f07a.jpg
3488,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\sohan_papdi\72cb38e415.jpg
3489,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\sohan_papdi\755a2b562b.jpg
3490,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\sohan_papdi\81c681c20d.jpg
3491,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\sohan_papdi\83ccccbb44.jpg
3492,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\sohan_papdi\8f2f4cee89.jpg
3493,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\sohan_papdi\962f86f0cd.jpg
3494,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\sohan_papdi\a09fac80d0.jpg
3495,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\sohan_papdi\a0eef020ce.jpg
3496,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\sohan_papdi\a3b4b3fd64.jpg
3497,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\sohan_papdi\a868af23e1.jpg
3498,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\sohan_papdi\a9930b6b72.jpg
3499,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\sohan_papdi\abad256f2c.jpg
3500,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\sohan_papdi\abc322a381.jpg
3501,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\sutar_feni\09cb63efd3.jpg
3502,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\sutar_feni\09d884b556.jpg
3503,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\sutar_feni\0f4bde6167.jpg
3504,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\sutar_feni\0f917ae4d7.jpg
3505,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\sutar_feni\0fb827d370.jpg
3506,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\sutar_feni\14fb193cd8.jpg
3507,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\sutar_feni\1a349a1c5c.jpg
3508,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\sutar_feni\1b6e9349e2.jpg
3509,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\sutar_feni\1bb3e26774.jpg
3510,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\sutar_feni\1c8a2552b3.jpg
3511,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\sutar_feni\1d25055e62.jpg
3512,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\sutar_feni\21ca38c2a8.jpg
3513,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\sutar_feni\22e4457158.jpg
3514,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\sutar_feni\25b631c9ff.jpg
3515,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\sutar_feni\29d8714635.jpg
3516,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\sutar_feni\2c48c95f54.jpg
3517,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\sutar_feni\2e2f921aa6.jpg
3518,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\sutar_feni\2efe234abb.jpg
3519,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\sutar_feni\3a80442953.jpg
3520,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\sutar_feni\3b5662396c.jpg
3521,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\sutar_feni\3c33474db8.jpg
3522,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\sutar_feni\3cb905affb.jpg
3523,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\sutar_feni\3dba1cb405.jpg
3524,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\sutar_feni\40e9d8fc0f.jpg
3525,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\sutar_feni\42d7441f6f.jpg
3526,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\sutar_feni\43b4663210.jpg
3527,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\sutar_feni\44a449faa7.jpg
3528,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\sutar_feni\44a61e3ab3.jpg
3529,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\sutar_feni\46dfb23f3f.jpg
3530,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\sutar_feni\4a48c3630a.jpg
3531,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\sutar_feni\4e0f368975.jpg
3532,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\sutar_feni\4e61118cd8.jpg
3533,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\sutar_feni\4f858101e2.jpg
3534,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\sutar_feni\51ed2b8d42.jpg
3535,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\sutar_feni\54b73152b7.jpg
3536,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\sutar_feni\57bfc2fb93.jpg
3537,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\sutar_feni\5a50abcef0.jpg
3538,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\sutar_feni\5d290f32a9.jpg
3539,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\sutar_feni\5d646e4b82.jpg
3540,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\sutar_feni\5ed7b60492.jpg
3541,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\sutar_feni\5f76c38072.jpg
3542,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\sutar_feni\6e4d299369.jpg
3543,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\sutar_feni\6ffc38feb6.jpg
3544,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\sutar_feni\7c8d1163db.jpg
3545,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\sutar_feni\7e2ca212b1.jpg
3546,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\sutar_feni\8a537ba930.jpg
3547,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\sutar_feni\8f7e2233c4.jpg
3548,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\sutar_feni\9c91e3356d.jpg
3549,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\sutar_feni\9eba054796.jpg
3550,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\sutar_feni\9fd6e6ae57.jpg
3551,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\unni_appam\03c37af0d7.jpg
3552,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\unni_appam\09d6ac553d.jpg
3553,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\unni_appam\0ccc54dc39.jpg
3554,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\unni_appam\10ad980d73.jpg
3555,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\unni_appam\10ea951e2c.jpg
3556,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\unni_appam\1a184604a9.jpg
3557,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\unni_appam\1afb983d86.jpg
3558,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\unni_appam\1b94e295ec.jpg
3559,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\unni_appam\1bdfc278e0.jpg
3560,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\unni_appam\1da4eb7584.jpg
3561,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\unni_appam\1dc527442b.jpg
3562,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\unni_appam\1f66cccc2b.jpg
3563,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\unni_appam\1f976e9337.jpg
3564,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\unni_appam\2cef8106f6.jpg
3565,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\unni_appam\3ad980b35b.jpg
3566,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\unni_appam\3b9695a7e8.jpg
3567,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\unni_appam\3ca9538eb5.jpg
3568,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\unni_appam\3cd98eb511.jpg
3569,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\unni_appam\3d396c1d4a.jpg
3570,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\unni_appam\3f563dcb64.jpg
3571,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\unni_appam\3fadd03fe5.jpg
3572,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\unni_appam\4ae4fb4327.jpg
3573,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\unni_appam\4bfe42c555.jpg
3574,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\unni_appam\4f68c30ef0.jpg
3575,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\unni_appam\4f864a2e04.jpg
3576,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\unni_appam\5a55d416ef.jpg
3577,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\unni_appam\5c92a8dacc.jpg
3578,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\unni_appam\5d26a27608.jpg
3579,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\unni_appam\5d99298b9c.jpg
3580,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\unni_appam\5dbfa6d2d0.jpg
3581,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\unni_appam\5ea1ce5539.jpg
3582,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\unni_appam\5eab55bb1a.jpg
3583,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\unni_appam\5f0a35ae7f.jpg
3584,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\unni_appam\5fe606a1cc.jpg
3585,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\unni_appam\6a342833f2.jpg
3586,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\unni_appam\6b33eb3115.jpg
3587,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\unni_appam\6b7910afb3.jpg
3588,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\unni_appam\6d3a59d0ad.jpg
3589,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\unni_appam\6e03a47c87.jpg
3590,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\unni_appam\6fb347aa74.jpg
3591,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\unni_appam\7ca88e2d22.jpg
3592,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\unni_appam\7e003df4e5.jpg
3593,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\unni_appam\7eeef8f3bd.jpg
3594,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\unni_appam\8a1771ddea.jpg
3595,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\unni_appam\8ad0315af0.jpg
3596,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\unni_appam\8aed0a5adc.jpg
3597,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\unni_appam\8bbd800ad6.jpg
3598,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\unni_appam\9c69b761b4.jpg
3599,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\unni_appam\9c88593d97.jpg
3600,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\POSTRES DOLCOS\unni_appam\9e7fa5db58.jpg
3601,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\REGIONALS DIVERSOS\bandar_laddu\07efe89327.jpg
3602,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\REGIONALS DIVERSOS\bandar_laddu\0aaf6f0409.jpg
3603,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\REGIONALS DIVERSOS\bandar_laddu\0b5ed70271.jpg
3604,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\REGIONALS DIVERSOS\bandar_laddu\0b7aea5fad.jpg
3605,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\REGIONALS DIVERSOS\bandar_laddu\0c4a1135ec.jpg
3606,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\REGIONALS DIVERSOS\bandar_laddu\11c32385af.jpg
3607,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\REGIONALS DIVERSOS\bandar_laddu\17d7d185a0.jpg
3608,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\REGIONALS DIVERSOS\bandar_laddu\1b478b0569.jpg
3609,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\REGIONALS DIVERSOS\bandar_laddu\1d04f0c080.jpg
3610,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\REGIONALS DIVERSOS\bandar_laddu\1d9ae560e1.jpg
3611,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\REGIONALS DIVERSOS\bandar_laddu\1e1c1f1177.jpg
3612,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\REGIONALS DIVERSOS\bandar_laddu\1f98260713.jpg
3613,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\REGIONALS DIVERSOS\bandar_laddu\1fec4ea59f.jpg
3614,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\REGIONALS DIVERSOS\bandar_laddu\1ffe8afc17.jpg
3615,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\REGIONALS DIVERSOS\bandar_laddu\20baf22064.jpg
3616,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\REGIONALS DIVERSOS\bandar_laddu\24bac7157c.jpg
3617,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\REGIONALS DIVERSOS\bandar_laddu\2bbd80dc73.jpg
3618,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\REGIONALS DIVERSOS\bandar_laddu\34a986f1c6.jpg
3619,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\REGIONALS DIVERSOS\bandar_laddu\35a55ccaed.jpg
3620,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\REGIONALS DIVERSOS\bandar_laddu\3bfc4fdc3a.jpg
3621,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\REGIONALS DIVERSOS\bandar_laddu\3c3008af2e.jpg
3622,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\REGIONALS DIVERSOS\bandar_laddu\3fc21f079f.jpg
3623,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\REGIONALS DIVERSOS\bandar_laddu\40f89517ed.jpg
3624,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\REGIONALS DIVERSOS\bandar_laddu\43a8b4e8d5.jpg
3625,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\REGIONALS DIVERSOS\bandar_laddu\45b974642b.jpg
3626,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\REGIONALS DIVERSOS\bandar_laddu\46ebc49090.jpg
3627,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\REGIONALS DIVERSOS\bandar_laddu\4bfaeea642.jpg
3628,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\REGIONALS DIVERSOS\bandar_laddu\4d274728d7.jpg
3629,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\REGIONALS DIVERSOS\bandar_laddu\4d287e3d6d.jpg
3630,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\REGIONALS DIVERSOS\bandar_laddu\4f1a1f6f98.jpg
3631,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\REGIONALS DIVERSOS\bandar_laddu\4fc5ebcc81.jpg
3632,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\REGIONALS DIVERSOS\bandar_laddu\5a081abb3a.jpg
